,Date,SP500 Compound,SP500 Negative,SP500 Neutral,SP500 Positive,SP500 Text,Cramer Compound,Cramer Negative,Cramer Neutral,Cramer Positive,Cramer Text,Trump Compound,Trump Negative,Trump Neutral,Trump Positive,Trump Text,Dimon Compound,Dimon Negative,Dimon Neutral,Dimon Positive,Dimon Text,Blankfein Compound,Blankfein Negative,Blankfein Neutral,Blankfein Positive,Blankfein Text,Solomon Compound,Solomon Negative,Solomon Neutral,Solomon Positive,Solomon Text,Corbat Compound,Corbat Negative,Corbat Neutral,Corbat Positive,Corbat Text,Lead economists Compound,Lead economists Negative,Lead economists Neutral,Lead economists Positive,Lead economists Text,FED Compound,FED Negative,FED Neutral,FED Positive,FED Text,Fink Compound,Fink Negative,Fink Neutral,Fink Positive,Fink Text
31,2021-03-18 13:57:47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2023,0.0,0.948,0.052,"the booming technology trade that helped lift the market to new highs during the pandemic continues to unwind thursday as treasury yields spike further on dovish comments from the federal reserve, wh… [+3334 chars]",,,,,
32,2021-03-18 13:54:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,record highs. record angst.such is the predicament of many investors as the stock market keeps rising higher and higher. the historic advance has left many investment accounts plump with unrealized g… [+3638 chars],,,,,
33,2021-03-18 13:37:20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6369,0.056,0.758,0.187,"by marc jones
london (reuters) - world share markets edged higher on thursday after the u.s. federal reserve promised to keep its support in place, though lower wall street futures and another rise … [+4357 chars]",,,,,
34,2021-03-18 13:32:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0258,0.119,0.764,0.117,"* wall street expected to dip as yields brush 1.75%
* european and asia supported by feds bullish view
* fed sees 2021 gdp growth of 6.5%, unemployment at 4.5%
* fed says will keep rates low throu… [+4346 chars]",,,,,
35,2021-03-18 13:22:56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4336,0.0,0.915,0.085,"getty images
getty images
key takeaways:
<ul><li>a day after fed gives long runway on rates, 10-year yield rallies to new 14-month high</li><li>strength in yields weighs most heavily on growth sto… [+11559 chars]",,,,,
36,2021-03-18 13:17:48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0258,0.074,0.826,0.099,nasdaq and s&amp;p 500 futures fell thursday as the 10-year treasury yield surged to a 14-month high. the tech-heavy nasdaq reversed steep losses wednesday as treasury yields came off their highs of … [+7608 chars],,,,,
37,2021-03-18 13:10:24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5267,0.115,0.885,0.0,reuters: the nasdaq was set to drop sharply at the open on thursday as bond yields hit 14-month highs after the federal reserve pledged to tolerate inflation and keep monetary policy loose through 20… [+3037 chars],,,,,
38,2021-03-18 12:50:34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8689,0.0,0.711,0.289,"new york: the prospect of higher u.s. treasury yields remains a central focus of investors, even after the federal reserve assured markets it would keep measures in place to support growth despite ex… [+4086 chars]",,,,,
39,2021-03-18 12:35:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6249,0.0,0.872,0.128,"photo by nuthawut somsuk/istock via getty images
co-produced with beyond saving
 today, we are highlighting annaly capital management (nly), a mortgage reit with great tailwinds in today's economic… [+8881 chars]",,,,,
40,2021-03-18 12:31:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.296,0.064,0.936,0.0,"u.s. stocks opened lower thursday, with the tech-heavy nasdaq down sharply, as bond yields spiked one day after a pivotal meeting of the federal reserve. the dow jones industrial average 
 djia,
 +… [+608 chars]",,,,,
41,2021-03-18 12:25:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6705,0.0,0.817,0.183,"(recasts, updates yield moves)
new york, march 18 (reuters) - the prospect of higher u.s. treasury yields remains a central focus of investors, even after the federal reserve assured markets it woul… [+3280 chars]",,,,,
42,2021-03-18 12:12:08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7003,0.0,0.838,0.162,"u.s. stock futures fell, with investors selling government bonds and richly valued technology stocks, a day after the dow jones industrial average closed above 33,000 for the first time.s&amp;p 500 f… [+4203 chars]",,,,,
43,2021-03-18 11:58:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,"reagents
all reagents were from sigma (munich, germany) unless otherwise indicated. the sodium alginate (grindsted algph155, molecular weight = 140 kda, mannuronic to glucuronic (m:g) ratio = 1:5, v… [+11542 chars]",,,,,
44,2021-03-18 11:53:43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2732,0.057,0.943,0.0,"by aditya raghunath
investing.com -- volatility in the equity market just refuses to go away. the last four trading sessions have seen the 
 bse sensex
 drop 4.02% from 51,279 on march 10 to 49,21… [+1614 chars]",,,,,
45,2021-03-18 11:38:54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4391,0.0,0.897,0.103,"here are the most important news, trends and analysis that investors need to start their trading day:
1. nasdaq, s&amp;p 500 futures hit by another jump in treasury yields
a man walks in front nasd… [+4416 chars]",,,,,
46,2021-03-18 11:36:25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7506,0.0,0.817,0.183,"world share markets edged higher on thursday after the us federal reserve promised to keep its support in place, though another rise in global bond yields and the dollar showed not everyone was convi… [+3889 chars]",,,,,
47,2021-03-18 11:33:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1779,0.055,0.873,0.072,"by geoffrey smith
investing.com -- bond yields are on the rise again and putting pressure on tech stocks as the market digests the fed's dovish guidance. the bank of japan may relax its yield curve … [+4747 chars]",,,,,
48,2021-03-18 11:30:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,"kiev, ukraine - 2018/12/15: in this photo illustration, the mondelez international company logo ... [+] seen displayed on a smartphone. (photo illustration by igor golovniov/sopa images/lightrocket v… [+5910 chars]",,,,,
49,2021-03-18 11:05:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,reuters: nasdaq 100 futures fell more than 1per cent on thursday as bond yields jumped to 14-month highs after the federal reserve pledged to look past inflation for a while and keep monetary policy … [+1355 chars],,,,,
0,2021-03-18 10:13:31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.5267,0.132,0.868,0.0,"photo by hapabapa/istock editorial via getty images
last summer, i started covering banks after i avoided this sector (banking and investment management) for a long time. and i am still torn: on the… [+14524 chars]"
1,2021-03-18 04:30:35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5719,0.0,0.868,0.132,"(bloomberg) -- blackrock inc., the money manager thats made bold statements about climate change, now plans to press companies about their policies related to human rights, as well as biodiversity, d… [+2932 chars]"
2,2021-03-18 04:01:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5719,0.0,0.868,0.132,"(bloomberg) -- blackrock inc., the money manager thats made bold statements about climate change, now plans to press companies about their policies related to human rights, as well as biodiversity, d… [+3093 chars]"
3,2021-03-12 13:17:13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,"vaccines are being rolled out; in some places, people are eating in restaurants again; even some cinemas are opening up. a year after the world health organization declared covid-19 to be a pandemic,… [+12258 chars]"
4,2021-03-09 14:41:53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,james andrus is investment manager for the board governance and sustainability at the california public employees retirement system (calpers). this post is based on mr. andrus’ testimony before the u… [+26210 chars]
5,2021-03-05 16:24:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,"sodas on shelves at a vons grocery store is pictured during the outbreak of the coronavirus disease (covid-19), in pasadena, california, u.s., june 10, 2020. reuters/mario anzuoni
new orleans (reute… [+5462 chars]"
6,2021-03-04 15:29:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.3182,0.063,0.937,0.0,"a recent survey by allianz life insurance of north america said that 68% of americans have retired earlier than they expected, up from 50% a year ago. the primary reasons were unexpected job loss and… [+4095 chars]"
7,2021-03-03 13:49:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,rusty okelley iii is leader of the firms board &amp; ceo advisory partners; anthony goodman is a member of the board consulting and effectiveness practice; and laura sanderson is a consultant at russ… [+34922 chars]
8,2021-02-28 15:32:58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8271,0.0,0.72,0.28,"green stocks are white hot. stocks poised to profit from an expected multi-decade transition to clean energy, renewable power, electric-powered transportation and zero pollution emissions have skyroc… [+15547 chars]"
9,2021-02-27 15:00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.296,0.1,0.829,0.071,"for the longest time, the banking industry managed to position itself as an industry that has nothing to do with the climate crisis. banks have nurtured the narrative that as an industry that provide… [+6749 chars]"
10,2021-02-21 08:00:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4767,0.0,0.9,0.1,"going linux · show notes
2021 episodes:
feb 04 #403 · listener feedback 
updates on bills computers, linux compatibility, and trusted programs. we also have contributions about photography softwar… [+775464 chars]"
